,Spring 2013 Season Schedule,,,,
,,,,,
,,Version 12 - 4/22/13,,,
,,Home Team is listed first - use 1st base duggout,,,
,,,,,
Sat 3/9,Con 8:30-12:30,10UF6,Con 12:30-4:30,8U1,
,Field 1,Field 2,Field 3,Field 4,Field 5
,9:00,9:00,9:00,9:00,9:00
,SS1 vs. SS2,SS3 vs. SS4,SS5 vs. SS6,SRS1 vs. SRS2,SRS3 vs. SRS4
,10:00,10:00,10:00,10:00,10:00
,11US3 vs. 11US4,12UF3 vs. 12UF4,14UF1 vs. 14UF2,10UF10 vs. 10UF3,8U1 vs. 8U2
,11:15,11:30,11:30,11:15,11:15
,11US1 vs. 11US2,12UF1 vs. 12UF2,14UF3 vs. 14UF4,10UF11 vs. 10UF7,8U3 vs. 8U4
,12:30,1:00,1:00,12:30,12:30
,14US1 vs. 14US2,12UF5 vs. 12UF6,14UF5 vs. 14UF6,10UF9 vs. 10UF2,15F7 vs. 15F1
,2:00,2:30,2:30,1:45,2:00
,14US3 vs. 14US4,8U11 vs. 8U12,8U9 vs. 8U10,10UF1 vs. 10UF6,
,3:30,3:45,3:45,3:00,3:30
,,8U7 vs. 8U8,8U5 vs. 8U6,10UF4 vs. 10UF5,
,,,,,
Wed 3/13,Con,12UF2,,,
,Field 1,Field 2,Field 3,Field 4,Field 5
,6:15,6:15,6:15,6:15,6:15
,SS2 vs. SS3,SS6 vs. SS1,SS4 vs. SS5,8U8 vs. 8U9,10UF4 vs. 10UF8
,7:15,7:15,7:15,7:15,7:15
,14UF2 vs. 14UF3,14UF4 vs. 14UF5,11US2 vs. 11US3,14US5 vs. 14US1,10UF3 vs. 10UF5
,8:30,8:30,8:30,8:30,8:30
,19US1 vs. 19US2,19US3 vs. 19US4,19US5 vs. 19US6,15F4 vs. 15F5,
,,,,,
Thu 3/14,Con,8U7,,,
,Field 1,Field 2,Field 3,Field 4,Field 5
,6:15,6:15,6:15,6:15,6:15
,SRS2 vs. SRS3,8U2 vs. 8U3,8U12 vs. 8U8,8U10 vs. 8U11,10UF6 vs. 10UF8
,7:15,7:15,7:15,7:15,7:15
,14US2 vs. 14US3,11US4 vs. 11US1,14UF6 vs. 14UF1,14US4 vs. 14US1,10UF11 vs. 10UF1
,8:30,8:30,8:30,8:30,8:30
,19US2 vs. 19US3,19US6 vs. 19US1,19US4 vs. 19US5,15F4 vs. 15F6,15F2 vs. 15F3
,,,,,
Fri 3/15,Con,,,,
,Field 1,Field 2,Field 3,Field 4,Field 5
,6:15,6:15,6:15,6:15,6:15
,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament
,7:15,7:15,7:15,7:15,7:15
,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament
,8:30,8:30,8:30,8:30,8:30
,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament
,,,,,
,,,,,
Sat 3/16,Con 8:30-12:30,,Con 12:40-4:30,,
,Field 1,Field 2,Field 3,Field 4,Field 5
,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament
,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament
,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament
,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament
,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament
,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament
,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament
,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament
,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament
,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament
,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament
,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament
,,,,,
Sun 3/17,Con 8:30-12:00,,Con 12:00-3:30,,
,Field 1,Field 2,Field 3,Field 4,Field 5
,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament
,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament
,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament
,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament
,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament
,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament
,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament
,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament
,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament
,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament
,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament
,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament,Closed - Tournament
,,,,,
Tue 3/19,Con,11US2,,,
,Field 1,Field 2,Field 3,Field 4,Field 5
,6:15,6:15,6:15,6:15,6:15
,SRS2 vs. SRS1,8U12 vs. 8U1,8U2 vs. 8U13,10UF3 vs. 10UF9,8U3 vs. 8U5
,7:15,7:15,7:15,7:15,7:15
,12UF3 vs. 12UF1,12UF4 vs. 12UF6,12UF5 vs. 12UF2,10UF6 vs. 10UF11,15F2 vs. 15F4
,8:30,8:30,8:30,8:30,8:30
,,,,,
,,,,,
Wed 3/20,Con,14US2,,,
,Field 1,Field 2,Field 3,Field 4,Field 5
,6:15,6:15,6:15,6:15,6:15
,SRS4 vs. SRS1,8U13 vs. 8U1,8U4 vs. 8U5,10UF2 vs. 10UF4,8U6 vs. 8U7
,7:15,7:15,7:15,7:15,7:15
,12UF2 vs. 12UF3,12UF6 vs. 12UF1,12UF4 vs. 12UF5,10UF9 vs. 10UF6,15F5 vs. 15F6
,8:30,8:30,8:30,8:30,8:30
,,,,,
,,,,,
Thu 3/21,Con,10UF4,,,
,Field 1,Field 2,Field 3,Field 4,Field 5
,6:15,6:15,6:15,6:15,6:15
,SRS4 vs. SRS3,8U4 vs. 8U6,8U7 vs. 8U9,8U8 vs. 8U10,10UF5 vs. 10UF8
,7:15,7:15,7:15,7:15,7:15
,14US4 vs. 14US2,11US2 vs. 11US1,14UF5 vs. 14UF2,14US5 vs. 14US3,15F3 vs. 15F4
,8:30,8:30,8:30,8:30,8:30
,19US3 vs. 19US1,19US4 vs. 19US6,19US5 vs. 19US2,15F1 vs. 15F2,
,,,,,
,,,,,
Wed 3/27,Con,12UF4,,,
,Field 1,Field 2,Field 3,Field 4,Field 5
,6:15,6:15,6:15,6:15,6:15
,SS1 vs. SS5,SS2 vs. SS4,SS3 vs. SS6,8U3 vs. 8U10,10UF7 vs. 10UF10
,7:15,7:15,7:15,7:15,7:15
,14UF3 vs. 14UF1,14UF4 vs. 14UF6,11US4 vs. 11US3,14US4 vs. 14US5,10UF1 vs. 10UF4
,8:30,8:30,8:30,8:30,8:30
,19US1 vs. 19US5,19US2 vs. 19US4,19US3 vs. 19US6,15F6 vs. 15F7,15F1 vs. 15F3
,,,,,
Thu 3/28,Con,10UF5,,,
,Field 1,Field 2,Field 3,Field 4,Field 5
,6:15,6:15,6:15,6:15,6:15
,SRS3 vs. SRS2,8U3 vs. 8U8,8U11 vs. 8U7,8U12 vs. 8U2,SS5 vs. SS2
,7:15,7:15,7:15,7:15,7:15
,14US3 vs. 14US4,11US1 vs. 11US4,14UF1 vs. 14UF4,14US1 vs. 14US5,10UF7 vs. 10UF6
,8:30,8:30,8:30,8:30,8:30
,19US2 vs. 19US1,19US4 vs. 19US3,19US6 vs. 19US5,15F6 vs. 15F5,15F4 vs. 15F3
,,,,,
Sat 3/30,Con 8:30-12:30,8U6,Con 12:30-4:30,8U4,
,Field 1,Field 2,Field 3,Field 4,Field 5
,9:00,9:00,9:00,9:00,9:00
,SS2 vs. SS1,SS4 vs. SS3,SS6 vs. SS5,SRS3 vs. SRS1,SRS4 vs. SRS2
,10:00,10:00,10:00,10:00,10:00
,11US4 vs. 11US2,12UF4 vs. 12UF3,14UF2 vs. 14UF1,,8U1 vs. 8U4
,11:15,11:30,11:30,11:15,11:15
,11US3 vs. 11US1,12UF6 vs. 12UF5,14UF4 vs. 14UF3,10UF11 vs. 10UF8,8U11 vs. 8U3
,12:30,1:00,1:00,12:30,12:30
,14US3 vs. 14US2,12UF2 vs. 12UF1,14UF6 vs. 14UF5,10UF5 vs. 10UF2,15F1 vs. 15F4
,1:45,2:30,2:30,1:45,2:00
,14US1 vs. 14US4,8U7 vs. 8U12,8U2 vs. 8U6,10UF6 vs. 10UF3,15F3 vs. 15F6
,3:30,3:45,3:45,3:00,3:30
,,8U10 vs. 8U5,8U9 vs. 8U13,10UF10 vs. 10UF1,15F7 vs. 15F5
,,,,,
Tue 4/2,Con,8U10,,,
,Field 1,Field 2,Field 3,Field 4,Field 5
,6:15,6:15,6:15,6:15,6:15
,SRS1 vs. SRS2,8U8 vs. 8U5,8U13 vs. 8U3,10UF11 vs. 10UF3,8U12 vs. 8U6
,7:15,7:15,7:15,7:15,7:15
,12UF3 vs. 12UF2,12UF1 vs. 12UF6,12UF5 vs. 12UF4,10UF5 vs. 10UF9,15F6 vs. 15F4
,8:30,8:30,8:30,8:30,8:30
,,,,,
,,,,,
Wed 4/3,Con,8U8,,,
,Field 1,Field 2,Field 3,Field 4,Field 5
,6:15,6:15,6:15,6:15,6:15
,8U13 vs. 8U7,SRS2 vs. SRS4,SRS1 vs. SRS3,8U6 vs. 8U3,10UF7 vs. 10UF8
,7:15,7:15,7:15,7:15,7:15
,11US2 vs. 11US4,12UF3 vs. 12UF6,14UF1 vs. 14UF5,10UF9 vs. 10UF10,10UF1 vs. 10UF2
,8:30,8:30,8:30,8:30,8:30
,19US1 vs. 19US4,19US6 vs. 19US2,19US5 vs. 19US3,15F2 vs. 15F6,15F5 vs. 15F1
,,,,,
Spring Break - 4/6 - 4/13,,,,,
,,,,,
Mon 4/15,Con,8U11,,,
,Field 1,Field 2,Field 3,Field 4,Field 5
,6:15,6:15,6:15,6:15,6:15
,SS5 vs. SS1,SS4 vs. SS2,SS6 vs. SS3,8U3 vs. 8U12,10UF8 vs. 10UF10
,7:15,7:15,7:15,7:15,7:15
,14UF1 vs. 14UF3,14UF6 vs. 14UF4,11US1 vs. 11US3,14US1 vs. 14US2,10UF7 vs. 10UF2
,8:30,8:30,8:30,8:30,8:30
,19US1 vs. 19US3,19US6 vs. 19US4,19US2 vs. 19US5,15F2 vs. 15F1,15F3 vs. 15F4
,,,,,
Tue 4/16,Con,8U5,,,
,Field 1,Field 2,Field 3,Field 4,Field 5
,6:15,6:15,6:15,6:15,6:15
,SRS1 vs. SRS3,8U11 vs. 8U1,8U7 vs. 8U2,10UF4 vs. 10UF9,8U8 vs. 8U4
,7:15,7:15,7:15,7:15,7:15
,12UF1 vs. 12UF3,12UF6 vs. 12UF4,12UF2 vs. 12UF5,10UF10 vs. 10UF5,15F6 vs. 15F5
,8:30,8:30,8:30,8:30,8:30
,,,,,
,,,,,
Wed 4/17,Con,11US4,,,
,Field 1,Field 2,Field 3,Field 4,Field 5
,6:15,6:15,6:15,6:15,6:15
,SS3 vs. SS1,SS4 vs. SS6,8U5 vs. 8U2,8U1 vs. 8U8,10UF3 vs. 10UF4
,7:15,7:15,7:15,7:15,7:15
,14US2 vs. 14US5,12UF1 vs. 12UF5,14UF3 vs. 14UF6,15F3 vs. 15F7,10UF5 vs. 10UF6
,8:30,8:30,8:30,8:30,8:30
,,,,,
,,,,,
Thu 4/18,Con,10UF7,,,
,Field 1,Field 2,Field 3,Field 4,Field 5
,6:15,6:15,6:15,6:15,6:15
,SRS2 vs. SRS4,8U10 vs. 8U13,8U5 vs. 8U9,8U11 vs. 8U6,10UF11 vs. 10UF5
,7:15,7:15,7:15,7:15,7:15
,14US3 vs. 14US4,11US2 vs. 11US4,14UF2 vs. 14UF5,14US5 vs. 14US1,10UF3 vs. 10UF1
,8:30,8:30,8:30,8:30,8:30
,19US4 vs. 19US1,19US2 vs. 19US6,19US3 vs. 19US5,15F5 vs. 15F2,15F4 vs. 15F7
,,,,,
Sat 4/20,Con 8:30-12:30,10UF11,Con 12:30-4:30,8U12,
,Field 1,Field 2,Field 3,Field 4,Field 5
,9:00,9:00,9:00,9:00,9:00
,SS1 vs. SS3,SS6 vs. SS4,SS2 vs. SS5,SRS4 vs. SRS1,SRS2 vs. SRS3
,10:00,10:00,10:00,10:00,10:00
,11US2 vs. 11US3,12UF5 vs. 12UF1,14UF5 vs. 14UF1,10UF3 vs. 10UF7,8U10 vs. 8U12
,11:15,11:30,11:30,11:15,11:15
,11US4 vs. 11US1,12UF4 vs. 12UF2,14UF4 vs. 14UF2,10UF2 vs. 10UF6,8U7 vs. 8U1
,12:30,1:00,1:00,12:30,12:30
,14US2 vs. 14US4,12UF6 vs. 12UF3,14UF6 vs. 14UF3,10UF1 vs. 10UF5,15F1 vs. 15F7
,1:45,2:30,2:30,1:45,2:00
,14US3 vs. 14US5,8U6 vs. 8U8,8U4 vs. 8U2,10UF10 vs. 10UF4,15F3 vs. 15F2
,3:30,3:45,3:45,3:00,3:30
,,8U9 vs. 8U3,8U13 vs. 8U11,10UF9 vs. 10UF11,15F5 vs. 15F4
,,,,,
Sun 4/21,Con,1:30-4:00,SRS2,4:00-7:15,Make-up
,Field 1,Field 2,Field 3,Field 4,Field 5
,2:00,2:00,2:00,2:00,2:00
,SRS1 vs. SRS4,8U10 vs. 8U4,8U6 vs. 8U1,10UF2 vs. 10UF3,8U5 vs. 8U13
,3:15,3:15,3:15,3:30,3:15
,12UF1 vs. 12UF4,12UF6 vs. 12UF2,12UF5 vs. 12UF3,10UF10 vs. 10UF11,15F6 vs. 15F1
,4:45,4:45,4:45,5:00,4:45
,14UF5 vs. 14UF4,14UF1 vs. 14UF6,11US1 vs. 11US2,10UF4 vs. 10UF7,15F3 vs. 15F5
,6:15,6:15,6:00,,6:15
,19US3 vs. 19US2,19US1 vs. 19US6,19US5 vs. 19US4,,15F7 vs. 15F2
,,,,,
,,,,,
,,,,,
Mon 4/22,Con,8U9,,,
,Field 1,Field 2,Field 3,Field 4,Field 5
,6:15,6:15,6:15,6:15,6:15
,SS4 vs. SS1,SS2 vs. SS6,SS3 vs. SS5,8U13 vs. 8U4,10UF1 vs. 10UF7
,7:15,7:15,7:15,7:15,7:15
,14UF4 vs. 14UF1,14UF2 vs. 14UF6,11US4 vs. 11US3,14US2 vs. 14US3,10UF2 vs. 10UF8
,8:30,8:30,8:30,8:30,8:30
,19US1 vs. 19US2,19US3 vs. 19US4,19US5 vs. 19US6,15F7 vs. 15F6,15F3 vs. 15F1
,,,,,
Tue 4/23,Con,11US3,,,
,Field 1,Field 2,Field 3,Field 4,Field 5
,6:15,6:15,6:15,6:15,6:15
,SRS2 vs. SRS1,8U6 vs. 8U10,8U1 vs. 8U5,10UF4 vs. 10UF11,8U2 vs. 8U11
,7:15,7:15,7:15,7:15,7:15
,12UF4 vs. 12UF1,12UF2 vs. 12UF6,12UF3 vs. 12UF5,10UF5 vs. 10UF7,15F4 vs. 15F2
,8:30,8:30,8:30,8:30,8:30
,,,,,
,,,,,
Wed 4/24,Con,8U13,,,
,Field 1,Field 2,Field 3,Field 4,Field 5
,6:15,6:15,6:15,6:15,6:15
,SRS3 vs. SRS4,8U4 vs. 8U11,8U1 vs. 8U9,8U2 vs. 8U10,10UF8 vs. 10UF1
,7:15,7:15,7:15,7:15,7:15
,14US3 vs. 14US1,11US3 vs. 11US4,14UF3 vs. 14UF2,14US5 vs. 14US4,10UF9 vs. 10UF7
,8:30,8:30,8:30,8:30,8:30
,19US5 vs. 19US1,19US4 vs. 19US2,19US6 vs. 19US3,15F1 vs. 15F7,
,,,,,
Thu 4/25,Con,12UF5,,,
,Field 1,Field 2,Field 3,Field 4,Field 5
,6:15,6:15,6:15,6:15,6:15
,SRS4 vs. SRS3,8U3 vs. 8U7,8U9 vs. 8U12,8U8 vs. 8U13,10UF6 vs. 10UF10
,7:15,7:15,7:15,7:15,7:15
,14US4 vs. 14US1,11US2 vs. 11US1,14UF3 vs. 14UF5,14US2 vs. 14US5,10UF5 vs. 10UF3
,8:30,8:30,8:30,8:30,8:30
,19US2 vs. 19US3,19US6 vs. 19US1,19US4 vs. 19US5,15F5 vs. 15F3,
,,,,,
Fri 4/26,Con,Make-up,,,
,Field 1,Field 2,Field 3,Field 4,Field 5
,6:15,6:15,6:15,6:15,6:15
,11US1 vs. 11US3,8U4 vs. 8U12,8U9 vs. 8U11,10UF4 vs. 10UF2,8U5 vs. 8U7
,7:15,7:15,7:15,7:15,7:15
,14US1 vs. 14US3,12UF2 vs. 12UF4,14UF2 vs. 14UF4,10UF7 vs. 10UF9,14US5 vs. 14US2
,8:30,8:30,8:30,8:30,8:30
,,,,,
,,,,,
Sat 4/27,Con 8:30-12:30,14US4,Con 12:30-4:30,Make-Up,
,Field 1,Field 2,Field 3,Field 4,Field 5
,9:00,9:00,9:00,9:00,9:00
,SS1 vs. SS2,SS3 vs. SS4,SS5 vs. SS6,SRS1 vs. SRS4,SRS3 vs. SRS2
,10:00,10:00,10:00,10:00,10:00
,11US3 vs. 11US2,12UF5 vs. 12UF6,14UF1 vs. 14UF2,10UF9 vs. 10UF1,8U8 vs. 8U2
,11:15,11:30,11:30,11:15,11:15
,11US1 vs. 11US4,12UF3 vs. 12UF4,14UF3 vs. 14UF4,10UF8 vs. 10UF3,8U4 vs. 8U7
,12:30,1:00,1:00,12:30,12:30
,14US1 vs. 14US3,12UF1 vs. 12UF2,14UF5 vs. 14UF6,10UF11 vs. 10UF2,15F1 vs. 15F5
,1:45,2:30,2:30,1:45,2:00
,14US4 vs. 14US5,8U12 vs. 8U13,8U6 vs. 8U9,10UF6 vs. 10UF4,15F6 vs. 15F2
,3:30,3:45,3:45,3:00,3:30
,,8U5 vs. 8U11,8U10 vs. 8U1,10UF10 vs. 10UF5,15F7 vs. 15F3
,,,,,
Mon 4/29,Con,14UF2,,,
,Field 1,Field 2,Field 3,Field 4,Field 5
,6:15,6:15,6:15,6:15,6:15
,SS2 vs. SS3,SS6 vs. SS1,SS4 vs. SS5,8U2 vs. 8U9,10UF6 vs. 10UF1
,7:15,7:15,7:15,7:15,7:15
,14UF4 vs. 14UF5,14UF6 vs. 14UF1,11US4 vs. 11US2,14US4 vs. 14US2,10UF7 vs. 10UF11
,8:30,8:30,8:30,8:30,8:30
,19U-1 Tournament,19U-2 Tournament,,15F2 vs. 15F5,15F7 vs. 15F4
,,,,,
Tue 4/30,Con,14UF1,,,
,Field 1,Field 2,Field 3,Field 4,Field 5
,6:15,6:15,6:15,6:15,6:15
,SRS3 vs. SRS1,8U1 vs. 8U3,8U9 vs. 8U4,10UF3 vs. 10UF10,8U12 vs. 8U5
,7:15,7:15,7:15,7:15,7:15
,12UF2 vs. 12UF3,12UF6 vs. 12UF1,12UF4 vs. 12UF5,10UF2 vs. 10UF9,10UF8 vs. 10UF6
,8:30,8:30,8:30,8:30,8:30
,19U-3 Tournament,19U-4 Tournament,,,15F2 vs. 15F7
,,,,,
Wed 5/1,Con,8U3,,,
,Field 1,Field 2,Field 3,Field 4,Field 5
,6:15,6:15,6:15,6:15,6:15
,SS1 vs. SS4,SS6 vs. SS2,SS5 vs. SS3,10UF1 vs. 10UF11,10UF8 vs. 10UF9
,7:15,7:15,7:15,7:15,7:15
,14UF5 vs. 14UF3,14UF6 vs. 14UF2,11US3 vs. 11US2,14US2 vs. 14US1,10UF2 vs. 10UF10
,8:30,8:30,8:30,8:30,8:30
,,,,,
,,,,,
Thu 5/2,Con,14UF5,,,
,Field 1,Field 2,Field 3,Field 4,Field 5
,6:15,6:15,6:15,6:15,6:15
,SRS4 vs. SRS2,8U13 vs. 8U6,8U7 vs. 8U10,8U11 vs. 8U8,10UF8 vs. 10UF4
,7:15,7:15,7:15,7:15,7:15
,11US3 vs. 11US1,19U-6 Tournament,14UF2 vs. 14UF3,14US5 vs. 14US3,15F1 vs. 15F6
,8:30,8:30,8:30,8:30,8:30
,19U-5 Tournament,,,,
,,,,,
Tournament Schedule,,,,,
,,,,,
Sat 5/4,Con,8:30-11:00,SS1,11:00-1:30,SS2
Mon 5/6,Con,SRS3,,,
Tue 5/7,Con,SS3,,,
Wed 5/8,Con,SRS4,,,
Thu 5/9,Con,SS4,,,
Sat 5/11,Con,8:30-12:00,SS5,12:00-3:30,SS6